x,y,theta,velocity
4.856686,-76.613993,-2.200833,
4.729550,-76.768239,-2.295439,
4.596547,-76.917605,-2.299932,
4.461508,-77.065126,-2.316200,
4.322707,-77.209103,-2.356194,
4.181286,-77.350524,-2.356194,
4.039864,-77.491945,-2.356194,
3.898443,-77.633367,-2.356194,
3.757022,-77.774788,-2.356194,
3.615600,-77.916210,-2.356194,
3.474179,-78.057631,-2.356194,
3.332758,-78.199052,-2.356194,
3.191336,-78.340474,-2.356194,
3.049915,-78.481895,-2.356194,
2.908494,-78.623316,-2.356194,
2.764819,-78.762432,-2.395278,
2.617549,-78.897746,-2.411304,
2.468625,-79.031244,-2.409468,
2.319950,-79.165006,-2.433054,
2.162014,-79.287529,-2.452529,
2.009656,-79.417071,-2.427540,
1.859777,-79.549493,-2.416553,
1.708295,-79.680020,-2.457864,
1.548497,-79.800206,-2.519647,
1.388110,-79.919648,-2.483295,
1.227678,-80.039004,-2.526773,
1.070225,-80.162303,-2.465812,
0.913557,-80.286619,-2.473970,
0.751300,-80.403514,-2.532308,
0.590881,-80.522897,-2.484795,
0.428574,-80.639691,-2.531474,
0.264379,-80.753882,-2.537755,
0.098717,-80.865927,-2.558715,
-0.068948,-80.974955,-2.571342,
-0.239649,-81.079138,-2.601149,
-0.413660,-81.177717,-2.566615,
-0.581552,-81.286399,-2.570951,
-0.750158,-81.393972,-2.570704,
-0.919223,-81.500779,-2.623896,
-1.093570,-81.598769,-2.644478,
-1.269286,-81.694287,-2.641988,
-1.446655,-81.786658,-2.667994,
-1.625657,-81.875842,-2.659554,
-1.801887,-81.970372,-2.590869,
-1.972978,-82.073861,-2.625945,
-2.147248,-82.171960,-2.644461,
-2.322004,-82.269212,-2.627880,
-2.499970,-82.360450,-2.657516,
-2.678838,-82.449848,-2.657516,
-2.853567,-82.546958,-2.592056,
-3.025102,-82.649731,-2.622510,
-3.200196,-82.746355,-2.646986,
-3.376161,-82.841379,-2.673806,
-3.554242,-82.932408,-2.659554,
-3.727452,-83.032145,-2.573207,
-3.899124,-83.134706,-2.618302,
-4.073831,-83.232053,-2.640794,
-4.250197,-83.326347,-2.659290,
-4.427978,-83.417948,-2.656759,
-4.598448,-83.522406,-2.566968,
-4.772156,-83.621503,-2.626637,
-4.946995,-83.718610,-2.623270,
-5.118637,-83.821184,-2.569969,
-5.289134,-83.925644,-2.624029,
-5.463391,-84.023797,-2.632206,
-5.637435,-84.122241,-2.597260,
-5.809375,-84.224351,-2.615397,
-5.982027,-84.325302,-2.610886,
-6.150875,-84.432470,-2.566708,
-6.323451,-84.533493,-2.625760,
-6.498781,-84.629716,-2.636718,
-6.671385,-84.730580,-2.561881,
-6.840891,-84.836684,-2.614938,
-7.014078,-84.936711,-2.626411,
-7.187288,-85.036690,-2.610428,
-7.358069,-85.140643,-2.631302,
-7.533164,-85.237280,-2.649157,
-7.708577,-85.333344,-2.635223,
-7.881990,-85.432898,-2.579616,
-8.054172,-85.534577,-2.615978,
-8.229077,-85.631545,-2.642085,
-8.403528,-85.729346,-2.639423,
-8.574588,-85.832855,-2.609175,
-8.747724,-85.932963,-2.645246,
-8.923449,-86.028464,-2.639529,
-9.099035,-86.124214,-2.599837,
-9.269285,-86.229142,-2.593328,
-9.442968,-86.328285,-2.633731,
-9.618272,-86.424555,-2.642759,
-9.795873,-86.516500,-2.647124,
-9.966794,-86.620144,-2.585100,
-10.138193,-86.723153,-2.619011,
-10.312526,-86.821163,-2.634741,
-10.489756,-86.913824,-2.621160,
-10.660011,-87.018684,-2.581720,
-10.832848,-87.119246,-2.625878,
-11.008994,-87.213877,-2.677751,
-11.186549,-87.305914,-2.657516,
-11.358646,-87.407625,-2.614459,
-11.531652,-87.507963,-2.637116,
-11.706516,-87.605030,-2.628540,
-11.881398,-87.702061,-2.639832,
-12.051787,-87.806755,-2.601530,
-12.225976,-87.905005,-2.639863,
-12.401173,-88.001471,-2.630673,
-12.571115,-88.106763,-2.587815,
-12.742410,-88.209968,-2.614008,
-12.915978,-88.309330,-2.626070,
-13.087718,-88.411778,-2.583344,
-13.260167,-88.512918,-2.625760,
-13.433391,-88.612873,-2.587598,
-13.603486,-88.718042,-2.624700,
-13.776698,-88.818026,-2.611412,
-13.947415,-88.922149,-2.573574,
-14.116848,-89.028371,-2.604148,
-14.288031,-89.131771,-2.564794,
-14.455246,-89.241492,-2.557526,
-14.621951,-89.351987,-2.549915,
-14.787529,-89.464164,-2.542951,
-14.953100,-89.576350,-2.553003,
-15.120084,-89.686419,-2.564487,
-15.287129,-89.796387,-2.542557,
-15.447656,-89.915619,-2.491883,
-15.607469,-90.035864,-2.500756,
-15.771569,-90.150153,-2.541313,
-15.931326,-90.270328,-2.500351,
-16.092925,-90.388127,-2.490208,
-16.251636,-90.509826,-2.484889,
-16.412118,-90.629125,-2.483599,
-16.568318,-90.754000,-2.455196,
-16.720671,-90.883547,-2.449344,
-16.879534,-91.004850,-2.453365,
-17.031226,-91.135167,-2.416748,
-17.181213,-91.267468,-2.428734,
-17.334975,-91.395277,-2.532028,
-17.491652,-91.519128,-2.375012,
-17.634032,-91.659572,-2.356194,
-17.775453,-91.800993,-2.356194,
-17.918527,-91.940718,-2.382765,
-18.065709,-92.076123,-2.402597,
-18.216177,-92.207868,-2.442239,
-18.372294,-92.332734,-2.551190,
-18.526468,-92.459565,-2.358008,
-18.668003,-92.600873,-2.356194,
-18.809424,-92.742294,-2.356194,
-18.950845,-92.883715,-2.356194,
-19.088253,-93.028953,-2.293042,
-19.209783,-93.187670,-2.246112,
-19.340075,-93.339384,-2.292745,
-19.473273,-93.488566,-2.310076,
-19.609776,-93.634728,-2.329717,
-19.750900,-93.776440,-2.356194,
-19.892321,-93.917861,-2.356194,
-20.033743,-94.059282,-2.356194,
-20.175164,-94.200704,-2.356194,
-20.316544,-94.342164,-2.311418,
-20.441473,-94.497849,-2.157131,
-20.566712,-94.653715,-2.267125,
-20.698896,-94.803795,-2.312551,
-20.834846,-94.950472,-2.333012,
-20.974961,-95.093170,-2.356194,
-21.116382,-95.234592,-2.356194,
-21.257803,-95.376013,-2.356194,
-21.399225,-95.517434,-2.356194,
-21.530504,-95.667927,-2.156748,
-21.652258,-95.826390,-2.267744,
-21.783448,-95.977331,-2.293922,
-21.918287,-96.125032,-2.331814,
-22.057616,-96.268496,-2.356194,
-22.199037,-96.409917,-2.356194,
-22.340458,-96.551338,-2.356194,
-22.480316,-96.694263,-2.304010,
-22.603337,-96.851641,-2.235713,
-22.731208,-97.005376,-2.292554,
-22.863934,-97.154982,-2.309975,
